Date,Race Number,Place,Horse No.,Horse,Jockey,Trainer,Actual Wt.,Declare. Horse Wt.,Draw,LBW,Running Position,Finish Time,Win Odds
20/10/2019,2,9,14,IRISH VEGAIRISH VEGA(B302),T H SoT H So,C FownesC Fownes,111,1078,5,7-3/4,"['8', '8', '9']",1:09.71,75
20/10/2019,2,10,4,RICH AND LUCKYRICH AND LUCKY(C413),H T MoH T Mo,L HoL Ho,127,1063,7,8-1/4,"['10', '9', '10']",1:09.77,41
20/10/2019,2,11,7,MENAGGIOMENAGGIO(D021),A SannaA Sanna,P F YiuP F Yiu,125,967,8,8-1/2,"['11', '10', '11']",1:09.83,118
20/10/2019,2,12,12,TARGET FINDERTARGET FINDER(C154),N CallanN Callan,C W ChangC W Chang,123,1062,10,15-1/2,"['9', '12', '12']",1:10.92,285
20/10/2019,2,13,8,SPARKLING DOLPHINSPARKLING DOLPHIN(C332),L HewitsonL Hewitson,Y S TsuiY S Tsui,125,1133,6,16-3/4,"['3', '4', '13']",1:11.12,112
20/10/2019,2,14,11,SUPER EIGHTEENSUPER EIGHTEEN(A323),M F PoonM F Poon,A T MillardA T Millard,121,1215,12,44-1/2,"['14', '14', '14']",1:15.56,39
20/10/2019,3,1,5,SEASONS BLOOMSEASONS BLOOM(V410),G van NiekerkG van Niekerk,C S ShumC S Shum,125,1045,7,-,"['8', '7', '1']",1:08.83,8.3
20/10/2019,3,2,6,FULL OF BEAUTYFULL OF BEAUTY(C003),J MoreiraJ Moreira,J SizeJ Size,120,1164,3,SH,"['4', '4', '2']",1:08.85,2.3
20/10/2019,3,3,4,WISHFUL THINKERWISHFUL THINKER(B180),C Y HoC Y Ho,R GibsonR Gibson,127,1191,2,N,"['5', '6', '3']",1:08.87,15
20/10/2019,3,4,2,RATTANRATTAN(A061),C SchofieldC Schofield,R GibsonR Gibson,132,1145,8,3/4,"['1', '1', '4']",1:08.95,9.6
20/10/2019,3,5,3,PAKISTAN STARPAKISTAN STAR(V325),Z PurtonZ Purton,P O'SullivanP O'Sullivan,131,1205,4,1-3/4,"['6', '5', '5']",1:09.11,3
20/10/2019,3,6,7,GOOD STANDINGGOOD STANDING(B105),K TeetanK Teetan,J MooreJ Moore,116,1244,6,3-1/4,"['2', '2', '6']",1:09.33,8.7
20/10/2019,3,7,8,GUNNISONGUNNISON(A377),M ChadwickM Chadwick,J SizeJ Size,113,1011,1,4-1/4,"['3', '3', '7']",1:09.51,51
20/10/2019,3,8,1,IVICTORYIVICTORY(A257),B ShinnB Shinn,J SizeJ Size,133,1082,5,5,"['7', '8', '8']",1:09.64,34
20/10/2019,4,1,4,MR LUMIERESMR LUMIERES(B179),K H ChanK H Chan,D J HallD J Hall,118,1128,6,-,"['1', '1', '1']",0:55.47,40
20/10/2019,4,2,10,MERIDIAN GENIUSMERIDIAN GENIUS(C067),J MoreiraJ Moreira,A T MillardA T Millard,116,1127,7,N,"['5', '2', '2']",0:55.54,5.2
20/10/2019,4,3,6,HIGHLY PROACTIVEHIGHLY PROACTIVE(C458),A DomeyerA Domeyer,K W LuiK W Lui,124,1081,13,2-1/2,"['3', '4', '3']",0:55.87,8.7
20/10/2019,4,4,11,SHINING GEMSHINING GEM(C058),G van NiekerkG van Niekerk,P F YiuP F Yiu,116,1150,8,3-1/4,"['9', '10', '4']",0:55.97,22
20/10/2019,4,5,7,SUPER JUNIORSUPER JUNIOR(V390),K C LeungK C Leung,T P YungT P Yung,122,1230,11,3-1/2,"['4', '6', '5']",0:56.04,19
20/10/2019,4,6,5,CLASSIC UNICORNCLASSIC UNICORN(C343),Z PurtonZ Purton,W Y SoW Y So,125,1184,10,5-3/4,"['2', '3', '6']",0:56.39,1.4
20/10/2019,4,7,8,HAPPY VICTORYHAPPY VICTORY(B195),M L YeungM L Yeung,T P YungT P Yung,117,1114,1,6,"['10', '8', '7']",0:56.42,117
20/10/2019,4,8,1,CALIFORNIA ARCHERCALIFORNIA ARCHER(A417),K TeetanK Teetan,A S CruzA S Cruz,133,1092,4,6-1/4,"['12', '13', '8']",0:56.48,60
20/10/2019,4,9,2,BALTIC WHISPERBALTIC WHISPER(B216),C Y HoC Y Ho,C S ShumC S Shum,130,1145,3,7-1/2,"['13', '12', '9']",0:56.67,44
20/10/2019,4,10,12,HEALTHY LUCKHEALTHY LUCK(A064),M ChadwickM Chadwick,K L ManK L Man,115,1030,2,9,"['7', '5', '10']",0:56.90,65
20/10/2019,4,11,9,WINNING FEELINGWINNING FEELING(C324),L HewitsonL Hewitson,D E FerrarisD E Ferraris,117,1321,9,11,"['11', '9', '11']",0:57.23,119
20/10/2019,4,12,13,MR RIGHTMR RIGHT(T334),T H SoT H So,L HoL Ho,112,1255,12,11-3/4,"['6', '11', '12']",0:57.35,282
20/10/2019,4,13,3,HELAKU KNIGHTHELAKU KNIGHT(C328),N CallanN Callan,J MooreJ Moore,128,1190,5,13-1/4,"['8', '7', '13']",0:57.58,82
20/10/2019,5,1,3,SUCH A HAPPINESSSUCH A HAPPINESS(A152),Z PurtonZ Purton,T P YungT P Yung,131,1172,4,-,"['8', '8', '6', '1']",1:34.38,5.9
20/10/2019,5,2,6,BLASTOISEBLASTOISE(C450),U RispoliU Rispoli,D E FerrarisD E Ferraris,124,1040,11,N,"['10', '9', '9', '2']",1:34.42,7.8
20/10/2019,5,3,10,VILLA FIONNVILLA FIONN(B339),A DomeyerA Domeyer,P F YiuP F Yiu,120,1008,5,N,"['13', '11', '13', '3']",1:34.44,4.7
20/10/2019,5,4,14,SAVVY SEVENSAVVY SEVEN(B314),J MoreiraJ Moreira,J MooreJ Moore,115,1080,13,1/2,"['14', '14', '12', '4']",1:34.47,5.8
20/10/2019,5,5,12,LITTLE GENERALLITTLE GENERAL(C096),G van NiekerkG van Niekerk,C S ShumC S Shum,117,1050,12,1-1/2,"['7', '7', '10', '5']",1:34.64,7.2
20/10/2019,5,6,2,LONDON HALLLONDON HALL(B026),C Y HoC Y Ho,D J HallD J Hall,132,1117,3,2-3/4,"['11', '12', '5', '6']",1:34.80,9.5
20/10/2019,5,7,11,WINNING CONTROLLERWINNING CONTROLLER(A075),H N WongH N Wong,C H YipC H Yip,116,1104,1,3-1/2,"['4', '3', '2', '7']",1:34.93,34
20/10/2019,5,8,13,SPEEDY OPTIMISTSPEEDY OPTIMIST(C253),M F PoonM F Poon,C H YipC H Yip,115,1200,10,4-1/2,"['3', '4', '4', '8']",1:35.11,34
20/10/2019,5,9,7,CALIFORNIA LEGENDCALIFORNIA LEGEND(B363),K TeetanK Teetan,A S CruzA S Cruz,123,1120,14,4-3/4,"['2', '2', '1', '9']",1:35.14,7.1
20/10/2019,5,10,5,THE ONETHE ONE(B073),C SchofieldC Schofield,Y S TsuiY S Tsui,126,1165,6,6-1/4,"['6', '5', '7', '10']",1:35.38,58
20/10/2019,5,11,8,DASHING DARTDASHING DART(V038),A SannaA Sanna,P O'SullivanP O'Sullivan,121,1171,7,6-1/2,"['12', '13', '14', '11']",1:35.41,86
20/10/2019,5,12,1,SMART BABYSMART BABY(A160),N CallanN Callan,C FownesC Fownes,133,1275,9,6-3/4,"['9', '10', '11', '12']",1:35.48,118
20/10/2019,5,13,4,WITNESS HUNTERWITNESS HUNTER(B421),K C LeungK C Leung,F C LorF C Lor,129,1220,8,8-3/4,"['5', '6', '8', '13']",1:35.78,20
20/10/2019,5,14,9,PHENOMENALPHENOMENAL(C255),M L YeungM L Yeung,K H TingK H Ting,119,1114,2,11-1/2,"['1', '1', '3', '14']",1:36.22,239
20/10/2019,6,1,7,EMERALD SPUREMERALD SPUR(B258),G van NiekerkG van Niekerk,P F YiuP F Yiu,124,1167,14,-,"['12', '11', '9', '1']",1:21.67,7.9
20/10/2019,6,2,3,SUNSHINE WARRIORSUNSHINE WARRIOR(C360),A DomeyerA Domeyer,A S CruzA S Cruz,131,1124,12,3/4,"['10', '8', '4', '2']",1:21.81,8.8
20/10/2019,6,3,12,TELECOM ROCKETTELECOM ROCKET(C137),C Y HoC Y Ho,Y S TsuiY S Tsui,116,1074,4,1-3/4,"['4', '3', '5', '3']",1:21.96,4.6
20/10/2019,6,4,9,GOLDEN MISSIONGOLDEN MISSION(C106),C SchofieldC Schofield,R GibsonR Gibson,123,1133,2,2,"['5', '5', '3', '4']",1:22.00,28
20/10/2019,6,5,14,GREAT HARVESTGREAT HARVEST(B390),M F PoonM F Poon,K L ManK L Man,111,1099,10,3,"['1', '1', '1', '5']",1:22.13,101
20/10/2019,6,6,4,EPTIWINSEPTIWINS(B362),B ShinnB Shinn,L HoL Ho,128,1091,7,3,"['9', '10', '10', '6']",1:22.17,11
20/10/2019,6,7,1,FALCON TURBOFALCON TURBO(B164),Z PurtonZ Purton,D J WhyteD J Whyte,133,1148,5,3-1/4,"['7', '7', '7', '7']",1:22.19,3.5
20/10/2019,6,8,6,SEVENTY SEVENTYSEVENTY SEVENTY(B191),K TeetanK Teetan,D J HallD J Hall,127,1099,3,3-3/4,"['8', '9', '11', '8']",1:22.28,12
20/10/2019,6,9,8,SPRINT FORWARDSPRINT FORWARD(C353),L HewitsonL Hewitson,J MooreJ Moore,124,1100,13,4,"['2', '2', '2', '9']",1:22.31,13
20/10/2019,6,10,2,AEROFLASHAEROFLASH(C310),N CallanN Callan,P O'SullivanP O'Sullivan,122,1231,1,4-1/2,"['6', '6', '8', '10']",1:22.41,96
20/10/2019,6,11,5,MOMENTUM HAPPYMOMENTUM HAPPY(C423),K C LeungK C Leung,T P YungT P Yung,128,1097,6,5-1/2,"['3', '4', '6', '11']",1:22.56,13
20/10/2019,6,12,11,CHEEKY BEECHEEKY BEE(B471),H T MoH T Mo,A T MillardA T Millard,114,1003,11,6,"['13', '13', '14', '12']",1:22.62,165
20/10/2019,6,13,10,HURRICANE HUNTERHURRICANE HUNTER(A123),J MoreiraJ Moreira,C H YipC H Yip,119,1151,8,6-1/4,"['11', '12', '12', '13']",1:22.65,11
20/10/2019,6,14,13,POLYMER LUCKPOLYMER LUCK(T326),H N WongH N Wong,K H TingK H Ting,113,1095,9,7-1/4,"['14', '14', '13', '14']",1:22.82,73
20/10/2019,6,WV,,MARQULAMARQULA(V423),N CallanN Callan,C W ChangC W Chang,133,---,---,---,---,---,---
20/10/2019,7,1,1,AEROHAPPINESSAEROHAPPINESS(B249),J MoreiraJ Moreira,J SizeJ Size,133,1274,2,-,"['7', '7', '1']",1:08.81,5.7
20/10/2019,7,2,2,MR CROISSANTMR CROISSANT(C234),Z PurtonZ Purton,W Y SoW Y So,133,1090,7,3/4,"['9', '8', '2']",1:08.94,3.5
20/10/2019,7,3,3,LONE EAGLELONE EAGLE(B309),B ShinnB Shinn,P F YiuP F Yiu,132,1192,10,3/4,"['1', '1', '3']",1:08.95,8.8
20/10/2019,7,4,12,MONICAMONICA(B271),G van NiekerkG van Niekerk,J MooreJ Moore,119,1039,12,1-1/2,"['12', '12', '4']",1:09.06,18
20/10/2019,7,5,11,JUMBO PRIZEJUMBO PRIZE(C283),R BaylissR Bayliss,C FownesC Fownes,119,1156,6,1-3/4,"['3', '3', '5']",1:09.07,8
20/10/2019,7,6,5,LOCKHEEDLOCKHEED(B087),H T MoH T Mo,C S ShumC S Shum,127,1062,8,2,"['6', '5', '6']",1:09.14,9.5
20/10/2019,7,7,6,BEAUTY ICONBEAUTY ICON(C057),A DomeyerA Domeyer,A S CruzA S Cruz,128,1074,1,2-1/2,"['4', '4', '7']",1:09.22,11
20/10/2019,7,8,8,NEW ASIA SUNRISENEW ASIA SUNRISE(T268),C Y HoC Y Ho,Y S TsuiY S Tsui,123,1004,14,2-1/2,"['10', '10', '8']",1:09.23,23
20/10/2019,7,9,13,E STARE STAR(C132),K C LeungK C Leung,K L ManK L Man,117,1029,9,3,"['11', '14', '9']",1:09.28,20
20/10/2019,7,10,9,GRADE ONEGRADE ONE(A010),K TeetanK Teetan,P O'SullivanP O'Sullivan,121,1203,3,3,"['5', '6', '10']",1:09.29,11
20/10/2019,7,11,4,HERCULESHERCULES(C476),T H SoT H So,C H YipC H Yip,129,1027,4,3-1/4,"['8', '9', '11']",1:09.32,319
20/10/2019,7,12,10,AMBITIOUS HEARTAMBITIOUS HEART(V303),L HewitsonL Hewitson,D E FerrarisD E Ferraris,119,1173,13,3-1/4,"['14', '13', '12']",1:09.35,51
20/10/2019,7,13,14,VALIANT DREAMVALIANT DREAM(B416),H N WongH N Wong,K W LuiK W Lui,113,1213,11,4-3/4,"['2', '2', '13']",1:09.57,18
20/10/2019,7,14,7,ENZEMBLEENZEMBLE(D059),C SchofieldC Schofield,D J WhyteD J Whyte,123,1068,5,5-1/2,"['13', '11', '14']",1:09.68,126
20/10/2019,8,1,2,RISE HIGHRISE HIGH(A238),C Y HoC Y Ho,C FownesC Fownes,119,1103,7,-,"['8', '7', '7', '1']",1:32.82,17
20/10/2019,8,2,8,WAIKUKUWAIKUKU(C150),J MoreiraJ Moreira,J SizeJ Size,115,1130,4,N,"['5', '6', '4', '2']",1:32.87,6.5
20/10/2019,8,3,1,BEAUTY GENERATIONBEAUTY GENERATION(V380),Z PurtonZ Purton,J MooreJ Moore,133,1146,2,2-1/4,"['3', '3', '1', '3']",1:33.17,1.3
20/10/2019,8,4,9,KA YING STARKA YING STAR(C198),K TeetanK Teetan,A S CruzA S Cruz,113,1116,8,2-1/2,"['1', '1', '2', '4']",1:33.22,10
20/10/2019,8,5,3,SOUTHERN LEGENDSOUTHERN LEGEND(A252),A SannaA Sanna,C FownesC Fownes,118,1169,5,3,"['4', '4', '5', '5']",1:33.29,28
20/10/2019,8,6,5,EAGLE WAYEAGLE WAY(A093),G van NiekerkG van Niekerk,J MooreJ Moore,115,1089,6,5-1/4,"['9', '9', '9', '6']",1:33.66,30
20/10/2019,8,7,10,INSAYSHABLEINSAYSHABLE(B156),H N WongH N Wong,Y S TsuiY S Tsui,113,1084,1,5-3/4,"['6', '5', '6', '7']",1:33.73,142
20/10/2019,8,8,11,NOTHINGILIKEMORENOTHINGILIKEMORE(V388),M ChadwickM Chadwick,J SizeJ Size,113,1172,3,6,"['7', '8', '8', '8']",1:33.78,68
20/10/2019,8,9,4,GLORIOUS FOREVERGLORIOUS FOREVER(B236),K C LeungK C Leung,F C LorF C Lor,117,1167,9,7-1/4,"['2', '2', '3', '9']",1:33.99,35
20/10/2019,8,10,7,SIMPLY BRILLIANTSIMPLY BRILLIANT(B090),M L YeungM L Yeung,F C LorF C Lor,113,1130,11,7-1/2,"['10', '10', '10', '10']",1:34.03,140
20/10/2019,8,11,6,SINGAPORE SLINGSINGAPORE SLING(B104),L HewitsonL Hewitson,A T MillardA T Millard,115,1084,10,8,"['11', '11', '11', '11']",1:34.12,35
20/10/2019,9,1,11,GOLDEN SIXTYGOLDEN SIXTY(C238),C Y HoC Y Ho,K W LuiK W Lui,116,1072,1,-,"['8', '6', '6', '1']",1:20.29,2.4
20/10/2019,9,2,3,ENCOURAGINGENCOURAGING(B109),K H ChanK H Chan,J MooreJ Moore,120,1046,4,1-1/4,"['1', '1', '1', '2']",1:20.48,26
20/10/2019,9,3,10,THE HULKTHE HULK(C431),M ChadwickM Chadwick,C FownesC Fownes,115,1089,5,3-1/2,"['4', '5', '5', '3']",1:20.84,56
20/10/2019,9,4,12,COLUMBUS COUNTYCOLUMBUS COUNTY(C465),M F PoonM F Poon,C FownesC Fownes,111,1057,9,5-1/2,"['13', '13', '13', '4']",1:21.15,125
20/10/2019,9,5,5,HEZTHEWONFORUSHEZTHEWONFORUS(B287),J MoreiraJ Moreira,J SizeJ Size,125,1131,12,5-1/2,"['5', '4', '4', '5']",1:21.17,3.6
20/10/2019,9,6,9,EASY GO EASY WINEASY GO EASY WIN(B112),A SannaA Sanna,D J WhyteD J Whyte,117,1111,11,5-3/4,"['7', '7', '7', '6']",1:21.21,31
20/10/2019,9,7,7,TAKING AIMTAKING AIM(B244),K TeetanK Teetan,J MooreJ Moore,118,1225,10,6,"['2', '2', '2', '7']",1:21.23,13
20/10/2019,9,8,13,KING OF HEARTSKING OF HEARTS(C145),H T MoH T Mo,A S CruzA S Cruz,110,1043,7,6-1/4,"['10', '11', '11', '8']",1:21.27,24
20/10/2019,9,9,6,GRACEANDMERCYGRACEANDMERCY(C296),A DomeyerA Domeyer,A T MillardA T Millard,124,1188,13,6-1/4,"['9', '10', '10', '9']",1:21.29,113
20/10/2019,9,10,4,MISSION TYCOONMISSION TYCOON(B224),Z PurtonZ Purton,F C LorF C Lor,130,1264,2,6-1/4,"['3', '3', '3', '10']",1:21.29,10
20/10/2019,9,11,8,GOLD CHESTGOLD CHEST(C146),K C LeungK C Leung,R GibsonR Gibson,117,1087,6,7-1/4,"['11', '9', '9', '11']",1:21.46,18
20/10/2019,9,12,2,FLYING THUNDERFLYING THUNDER(B328),G van NiekerkG van Niekerk,F C LorF C Lor,132,1065,3,8-1/4,"['6', '8', '8', '12']",1:21.62,8.1
20/10/2019,9,13,1,HO HO KHANHO HO KHAN(B318),B ShinnB Shinn,D J HallD J Hall,133,1060,8,9-1/4,"['12', '12', '12', '13']",1:21.79,47
20/10/2019,10,1,6,PRECIOUSSHIPPRECIOUSSHIP(C050),C Y HoC Y Ho,P F YiuP F Yiu,123,1031,3,-,"['6', '6', '5', '1']",1:20.62,8.4
20/10/2019,10,2,1,HAPPY FUNHAPPY FUN(B316),Z PurtonZ Purton,C S ShumC S Shum,133,1131,12,N,"['3', '2', '2', '2']",1:20.66,4.5
20/10/2019,10,3,8,BEAUTY LOYALBEAUTY LOYAL(B383),A DomeyerA Domeyer,A S CruzA S Cruz,120,1097,8,2-3/4,"['4', '4', '3', '3']",1:21.04,9.7
20/10/2019,10,4,9,EVERYONE'S JOYEVERYONE'S JOY(C225),G van NiekerkG van Niekerk,F C LorF C Lor,119,1146,7,3-1/2,"['5', '5', '6', '4']",1:21.18,15
20/10/2019,10,5,12,GREAT TREASUREGREAT TREASURE(T380),T H SoT H So,Y S TsuiY S Tsui,115,1017,1,4-1/2,"['11', '13', '12', '5']",1:21.32,14
20/10/2019,10,6,5,CHARIZARDCHARIZARD(B463),U RispoliU Rispoli,D E FerrarisD E Ferraris,125,1021,13,5-1/2,"['13', '11', '11', '6']",1:21.49,7.5
20/10/2019,10,7,3,SUPER WISESUPER WISE(A100),K H ChanK H Chan,K L ManK L Man,123,1111,5,6,"['1', '1', '1', '7']",1:21.59,23
20/10/2019,10,8,11,BEST ALLIANCEBEST ALLIANCE(C284),C SchofieldC Schofield,D J WhyteD J Whyte,117,1078,10,6-1/2,"['8', '8', '8', '8']",1:21.65,46
20/10/2019,10,9,13,EZRAEZRA(C056),K TeetanK Teetan,A T MillardA T Millard,115,1112,11,6-3/4,"['10', '10', '9', '9']",1:21.68,3.4
20/10/2019,10,10,7,HAPPY FORCEHAPPY FORCE(B227),M L YeungM L Yeung,T P YungT P Yung,121,1080,4,7,"['2', '3', '4', '10']",1:21.75,8.4
20/10/2019,10,11,10,STAR MAJESTICSTAR MAJESTIC(S093),K C LeungK C Leung,P O'SullivanP O'Sullivan,119,1140,9,8-1/4,"['12', '12', '13', '11']",1:21.94,78
20/10/2019,10,12,14,SMART CHARADESMART CHARADE(A314),M ChadwickM Chadwick,W Y SoW Y So,115,1163,6,8-3/4,"['9', '9', '10', '12']",1:22.01,67
20/10/2019,10,13,2,LAOS ENLIGHTENMENTLAOS ENLIGHTENMENT(C291),A SannaA Sanna,J MooreJ Moore,133,1021,2,9-3/4,"['7', '7', '7', '13']",1:22.16,207
20/10/2019,10,WV,4,FOLLOW MEFOLLOW ME(B440),J MoreiraJ Moreira,J SizeJ Size,129,---,---,---,---,---,---
16/10/2019,1,1,5,ASSOCIATION FANSASSOCIATION FANS(V207),K C LeungK C Leung,L HoL Ho,129,1165,5,-,"['3', '4', '3', '2', '1']",1:50.32,9.3
16/10/2019,1,2,11,ROMANTIC JOURNEYROMANTIC JOURNEY(B107),M L YeungM L Yeung,C W ChangC W Chang,113,1093,11,SH,"['11', '11', '7', '5', '2']",1:50.33,21
16/10/2019,1,3,3,GOLDEN KIDGOLDEN KID(V232),A SannaA Sanna,K W LuiK W Lui,131,1063,4,3/4,"['10', '10', '11', '7', '3']",1:50.46,5.4
16/10/2019,1,4,2,SKY GEMSKY GEM(C251),J MoreiraJ Moreira,C FownesC Fownes,133,1171,2,1,"['6', '5', '5', '6', '4']",1:50.48,2.4
16/10/2019,1,5,1,DRAGON WARRIORDRAGON WARRIOR(V202),C SchofieldC Schofield,K H TingK H Ting,133,1209,9,1-1/2,"['7', '7', '8', '8', '5']",1:50.58,17
16/10/2019,1,6,10,YOUNG GLORYYOUNG GLORY(B292),H N WongH N Wong,D E FerrarisD E Ferraris,114,1229,1,1-3/4,"['8', '8', '9', '11', '6']",1:50.60,12
16/10/2019,1,7,4,MEGATRONMEGATRON(V119),K H ChanK H Chan,P F YiuP F Yiu,121,1118,10,2-1/4,"['1', '1', '1', '1', '7']",1:50.67,11
16/10/2019,1,8,9,KEEP GOINGKEEP GOING(B231),H W LaiH W Lai,Y S TsuiY S Tsui,117,1024,6,3-1/2,"['5', '6', '6', '9', '8']",1:50.88,52
16/10/2019,1,9,8,MONEY MARSHALMONEY MARSHAL(B134),L HewitsonL Hewitson,P O'SullivanP O'Sullivan,119,1121,3,4-1/4,"['4', '3', '4', '4', '9']",1:51.02,8
16/10/2019,1,10,7,COME ON WONGCHOYCOME ON WONGCHOY(A285),C Y HoC Y Ho,K L ManK L Man,126,1039,7,4-3/4,"['2', '2', '2', '3', '10']",1:51.09,16
16/10/2019,1,11,6,OUR GREENOUR GREEN(B448),B ShinnB Shinn,C H YipC H Yip,127,1208,8,6-1/2,"['9', '9', '10', '10', '11']",1:51.34,36
16/10/2019,2,1,7,G UNITG UNIT(C329),G van NiekerkG van Niekerk,J MooreJ Moore,121,1036,7,-,"['3', '3', '1']",0:57.18,18
16/10/2019,2,2,9,MEHBOOBMEHBOOB(C239),M ChadwickM Chadwick,P O'SullivanP O'Sullivan,118,1193,5,1/2,"['8', '8', '2']",0:57.26,13
16/10/2019,2,3,11,HAPPY GOOD GUYSHAPPY GOOD GUYS(B466),M F PoonM F Poon,P F YiuP F Yiu,113,1116,11,3/4,"['4', '5', '3']",0:57.33,59
16/10/2019,2,4,10,DEMONS ROCKDEMONS ROCK(B263),C Y HoC Y Ho,D J HallD J Hall,116,1047,10,1-1/2,"['11', '10', '4']",0:57.41,18
16/10/2019,2,5,6,WINNING WAYSWINNING WAYS(B332),K TeetanK Teetan,A T MillardA T Millard,123,1206,12,2-1/4,"['7', '7', '5']",0:57.55,12
16/10/2019,2,6,1,BEST SMILEBEST SMILE(B359),Z PurtonZ Purton,W Y SoW Y So,133,1169,6,2-3/4,"['1', '2', '6']",0:57.64,1.9
16/10/2019,2,7,12,PRAWN YEAH YEAHPRAWN YEAH YEAH(B381),C SchofieldC Schofield,R GibsonR Gibson,116,1154,2,3-3/4,"['5', '4', '7']",0:57.79,6.4
16/10/2019,2,8,3,E GENERATIONE GENERATION(C322),K C LeungK C Leung,K L ManK L Man,128,1091,3,4,"['6', '6', '8']",0:57.83,54
16/10/2019,2,9,2,LOOK ERASLOOK ERAS(V123),J MoreiraJ Moreira,Y S TsuiY S Tsui,130,1050,9,4-1/2,"['2', '1', '9']",0:57.88,6.3
16/10/2019,2,10,4,SAM'S LOVESAM'S LOVE(A088),H T MoH T Mo,C H YipC H Yip,124,1033,1,6-1/4,"['10', '11', '10']",0:58.17,13
16/10/2019,2,11,5,VEGA RHYTHMVEGA RHYTHM(C455),H W LaiH W Lai,L HoL Ho,125,1154,4,6-3/4,"['12', '12', '11']",0:58.24,93
16/10/2019,2,12,8,TANG TREASURETANG TREASURE(C390),L HewitsonL Hewitson,D E FerrarisD E Ferraris,121,1026,8,7,"['9', '9', '12']",0:58.30,91
16/10/2019,3,1,11,RIGHTEOUS MATERIGHTEOUS MATE(A419),K TeetanK Teetan,A T MillardA T Millard,116,1182,7,-,"['8', '5', '7', '1']",1:40.28,14
16/10/2019,3,2,3,KIRAMKIRAM(T093),A SannaA Sanna,D E FerrarisD E Ferraris,130,1136,2,2-1/4,"['3', '3', '5', '2']",1:40.63,11
16/10/2019,3,3 DH,6,ROYAL RACERROYAL RACER(B460),Z PurtonZ Purton,C FownesC Fownes,125,1123,10,2-1/4,"['9', '10', '2', '3']",1:40.66,5.1
16/10/2019,3,3 DH,12,BUNDLE OF ENERGYBUNDLE OF ENERGY(B279),J MoreiraJ Moreira,D J HallD J Hall,115,1154,9,2-1/4,"['7', '9', '9', '3']",1:40.66,2.6
16/10/2019,3,5,8,MURRAY'S PARTNERSMURRAY'S PARTNERS(B426),M F PoonM F Poon,C H YipC H Yip,119,1059,6,2-3/4,"['2', '4', '6', '5']",1:40.71,18
16/10/2019,3,6,1,HO HO FEELHO HO FEEL(T029),T H SoT H So,C H YipC H Yip,130,1174,4,3-1/4,"['12', '11', '11', '6']",1:40.82,46
16/10/2019,3,7,2,FULL POWERFULL POWER(C426),U RispoliU Rispoli,R GibsonR Gibson,131,1064,5,4,"['10', '8', '10', '7']",1:40.90,22
16/10/2019,3,8,9,DIAMOND LEGENDDIAMOND LEGEND(V341),C Y HoC Y Ho,A S CruzA S Cruz,119,1145,12,4,"['6', '7', '3', '8']",1:40.93,21
16/10/2019,3,9,10,CURLING LUXURYCURLING LUXURY(A083),H T MoH T Mo,Y S TsuiY S Tsui,115,1029,1,5,"['1', '1', '1', '9']",1:41.07,5
16/10/2019,3,10,5,ELECTRIC LIGHTNINGELECTRIC LIGHTNING(A189),L HewitsonL Hewitson,D E FerrarisD E Ferraris,125,1067,11,5-1/4,"['11', '12', '12', '10']",1:41.10,50
16/10/2019,3,11,4,FAITHFUL TRINITYFAITHFUL TRINITY(A247),N CallanN Callan,R GibsonR Gibson,129,1082,8,5-1/4,"['4', '2', '4', '11']",1:41.13,12
16/10/2019,3,12,7,MASTER ROMANMASTER ROMAN(B455),K C LeungK C Leung,W Y SoW Y So,122,956,3,8,"['5', '6', '8', '12']",1:41.55,61
16/10/2019,4,1,5,KING'S MANKING'S MAN(V156),J MoreiraJ Moreira,P F YiuP F Yiu,126,1125,11,-,"['4', '7', '7', '8', '1']",1:49.05,11
16/10/2019,4,2,8,BULLISH GLORYBULLISH GLORY(A118),C SchofieldC Schofield,C W ChangC W Chang,120,1119,9,N,"['11', '10', '9', '3', '2']",1:49.10,9.3
16/10/2019,4,3,9,GARLIC YEAHGARLIC YEAH(V039),C Y HoC Y Ho,C H YipC H Yip,120,1007,8,1-3/4,"['10', '11', '11', '11', '3']",1:49.35,23
16/10/2019,4,4,6,CHEERFUL STARCHEERFUL STAR(B326),L HewitsonL Hewitson,F C LorF C Lor,124,1023,2,2-3/4,"['7', '5', '5', '5', '4']",1:49.47,14
16/10/2019,4,5,10,MISTER MONTEMISTER MONTE(A201),K H ChanK H Chan,C W ChangC W Chang,110,1072,1,3-1/4,"['1', '2', '2', '2', '5']",1:49.58,5.7
16/10/2019,4,6,1,GOOD DAYSGOOD DAYS(A333),B ShinnB Shinn,C S ShumC S Shum,133,1102,3,4-3/4,"['9', '9', '10', '9', '6']",1:49.83,15
16/10/2019,4,7,11,GODSPEEDGODSPEED(A087),T H SoT H So,D J HallD J Hall,116,1138,6,6-1/4,"['8', '8', '8', '10', '7']",1:50.06,21
16/10/2019,4,8,4,SANGRIASANGRIA(A065),U RispoliU Rispoli,D E FerrarisD E Ferraris,127,1055,5,6-1/4,"['5', '6', '6', '7', '8']",1:50.07,6.5
16/10/2019,4,9,2,DREAM WARRIORSDREAM WARRIORS(C280),K TeetanK Teetan,A S CruzA S Cruz,131,1117,7,7-1/2,"['3', '1', '1', '1', '9']",1:50.24,6.3
